lot_id,tray_id,rta1_tat,hta1_tat,rta2_tat,ocv1_tat,c1_tat,dc1_tat,c2_tat,dc2_tat,c3_tat,dc3_tat,c4_tat,ocv2_tat,pg1_tat,pc1_tat,sa1_tat,socv1_tat,sa2_tat,socv2_tat,sa3_tat,socv3_tat
LOT-105,TRAY-1166,214353,87410,45164,119,3566,405,450,405,1677,3893,3373,117,290,292,42980,6,345281,5,209474,5
LOT-105,TRAY-1174,214330,86536,45112,118,3562,405,449,405,1675,3892,3394,118,291,290,43190,5,346656,5,210298,6
LOT-105,TRAY-1175,214331,86536,45113,118,3565,405,456,404,1757,3888,3455,117,290,290,42975,5,344887,5,209394,6
LOT-105,TRAY-1182,214197,86476,45065,119,3559,404,457,405,1743,3895,3394,118,290,290,42916,5,344396,4,209946,6
LOT-105,TRAY-1183,214197,86476,45063,119,3569,404,456,404,1764,3896,3438,118,290,291,42872,5,346255,5,209798,6
LOT-105,TRAY-1186,214050,87621,44762,119,3564,405,456,405,1517,3894,3409,117,290,291,42771,5,344941,5,209770,5
LOT-105,TRAY-1188,213986,86598,44818,118,3559,404,464,404,1970,3886,3550,118,290,292,42934,5,343783,5,210072,5
LOT-105,TRAY-1189,213985,86598,44817,119,3559,405,452,405,1872,3891,3496,118,290,290,43029,4,346811,5,210315,5
LOT-105,TRAY-1193,213733,87755,44620,119,3562,405,450,405,1789,3888,3436,118,279,280,42896,8,358563,5,209704,6
LOT-105,TRAY-1197,213570,86769,44875,118,3572,405,461,405,1728,3901,3419,118,290,291,43113,5,360831,5,210206,6
LOT-105,TRAY-1198,213295,87743,44396,118,3561,404,452,405,1732,3903,3424,117,290,291,42828,5,345677,5,210346,6
LOT-105,TRAY-1201,213167,86879,44810,118,3560,405,452,404,1750,3911,3383,117,290,292,42851,5,344595,5,209805,5
LOT-105,TRAY-1204,213084,87843,43950,118,3578,405,447,404,1839,3897,3485,117,290,290,42918,5,345658,6,210329,5
LOT-105,TRAY-1205,213083,87843,43951,118,3563,405,450,405,1826,3900,3510,118,290,291,43037,6,345654,5,210277,6
LOT-105,TRAY-1207,213040,86922,44686,118,3554,406,449,405,1653,3890,3360,118,279,281,42933,5,343669,6,210429,6
LOT-105,TRAY-1208,212893,87959,43889,118,3568,405,451,405,1660,3902,3354,118,280,281,42883,5,345579,5,210369,6
LOT-105,TRAY-1210,212755,86911,44747,118,3564,404,460,404,1762,3898,3478,119,290,292,42864,5,343956,5,210256,6
LOT-105,TRAY-1211,212755,86911,44748,119,3590,404,455,404,1960,3913,3519,117,280,280,42835,5,345586,6,210299,6
LOT-105,TRAY-1213,212585,87972,43708,118,3568,405,453,405,1647,3901,3349,118,291,290,42834,5,345586,6,210299,6
LOT-105,TRAY-1216,212767,87989,43498,119,3553,404,448,404,1801,3888,3443,118,290,291,42845,5,345404,5,210382,5
LOT-105,TRAY-1220,212482,88072,43658,119,3566,406,453,405,1682,3897,3373,117,279,280,42895,5,345265,5,210035,6
LOT-105,TRAY-1223,212362,86905,43801,118,3556,405,449,406,1783,3896,3452,119,290,290,42876,6,345972,14,210381,6
LOT-105,TRAY-1224,212367,88166,43142,118,3566,404,448,405,1749,3890,3435,118,290,291,42893,5,345265,5,210036,6
LOT-105,TRAY-1225,212366,88166,43143,118,3564,404,448,405,1722,3900,3426,118,290,290,42759,5,345469,5,210140,5
LOT-105,TRAY-1226,212357,88160,43450,119,3569,405,448,405,2106,3891,3547,118,290,290,42745,5,345246,5,209900,5
LOT-105,TRAY-1227,212358,88161,43450,118,3561,404,446,406,1743,3889,3421,118,290,291,42745,5,345246,5,209900,5
LOT-105,TRAY-1228,211926,86988,43430,119,3557,404,453,405,1702,3890,3421,118,280,279,42876,5,358089,5,210482,5
LOT-105,TRAY-1231,211901,86986,43279,118,3566,404,456,406,1553,3903,3431,118,290,290,42875,5,358090,5,210483,5
LOT-105,TRAY-1233,211586,88196,43445,118,3586,405,452,406,1860,3916,3502,118,290,289,42919,6,344477,6,209899,6
LOT-105,TRAY-1234,211624,88297,43162,118,3543,405,458,404,1783,3885,3509,117,280,279,42919,6,344478,6,209900,6
LOT-105,TRAY-1239,211604,88337,42712,119,3550,405,446,405,1796,3885,3419,118,290,290,42894,6,344831,6,210279,5
LOT-105,TRAY-1243,211495,87099,43454,118,3560,406,456,405,1807,3900,3465,118,279,280,42725,5,345010,5,210359,5
LOT-105,TRAY-1244,211292,88439,42842,119,3552,405,457,405,1564,3893,3426,118,290,291,42868,6,345034,6,209880,5
LOT-105,TRAY-1245,211292,88439,42842,119,3543,405,463,405,1756,3891,3402,118,290,291,42957,5,345072,5,209882,6
LOT-105,TRAY-1250,211104,87097,43490,119,3549,404,456,405,1805,3889,3455,118,290,291,42748,5,344950,5,210303,5
LOT-105,TRAY-1258,210733,86999,43302,118,3567,405,454,405,1708,3896,3370,117,290,290,42864,5,343484,5,210130,5
LOT-105,TRAY-1262,210617,88652,41922,118,3571,405,452,405,1719,3897,3424,118,269,270,42986,5,344664,6,209861,6
LOT-105,TRAY-1271,210367,88680,41915,118,3562,405,452,405,1507,3894,3474,118,290,290,42772,5,344943,5,209770,5
LOT-106,TRAY-1212,212586,87972,43708,119,3568,404,464,405,1655,3894,3342,117,290,291,42883,5,345579,5,210370,6
LOT-106,TRAY-1218,212546,88020,43761,119,3557,405,454,405,1832,3895,3427,119,290,290,42846,5,345403,5,210382,5
LOT-106,TRAY-1221,212482,88073,43658,119,3577,404,456,405,1693,3897,3391,118,290,290,42893,5,344831,6,210279,5
LOT-106,TRAY-1229,211926,86988,43431,118,3561,404,450,404,1748,3893,3411,118,269,269,43037,6,345654,5,210277,6
LOT-106,TRAY-1230,211901,86986,43280,118,3562,405,452,405,1788,3895,3477,118,290,291,42829,5,345677,5,210346,6
LOT-106,TRAY-1232,211586,88195,43445,118,3550,405,460,405,1781,3886,3401,118,279,280,42867,6,345034,6,209880,5
LOT-106,TRAY-1235,211624,88296,43163,118,3550,404,452,403,1844,3891,3458,118,290,291,42835,5,344949,5,209938,6
LOT-106,TRAY-1236,211630,88262,42760,118,3569,405,454,405,1857,3891,3451,118,279,280,42771,5,357512,5,210219,5
LOT-106,TRAY-1238,211604,88337,42712,119,3544,405,454,405,1805,3879,3490,118,290,291,42863,5,343484,5,210129,5
LOT-106,TRAY-1240,211481,88363,43096,119,3581,406,459,405,1726,3908,3400,118,290,291,42966,5,345030,5,210094,8
LOT-106,TRAY-1242,211494,87099,43454,118,3571,405,460,404,1756,3904,3448,118,291,292,42726,5,345010,5,210359,5
LOT-106,TRAY-1246,211077,88501,42735,118,3549,404,454,405,1871,3887,3493,118,290,290,42944,5,355485,5,210263,5
LOT-106,TRAY-1247,211077,88501,42736,118,3545,405,452,405,1870,3878,3426,118,291,290,42712,5,345086,5,209710,6
LOT-106,TRAY-1248,211136,88742,42179,118,3549,405,459,405,1788,3888,3424,117,290,291,43330,5,344735,6,209832,8
LOT-106,TRAY-1249,211135,88742,42179,117,3562,405,456,405,1742,3893,3448,119,290,290,43127,5,345074,5,209610,5
LOT-106,TRAY-1251,211104,87097,43490,119,3536,404,458,404,1654,3884,3321,118,290,291,42747,5,344948,5,210303,5
LOT-106,TRAY-1253,211067,88728,42100,118,3559,404,452,405,1770,3892,3508,117,291,290,42711,5,345086,5,209710,6
LOT-106,TRAY-1254,210948,87011,43332,118,3557,405,458,404,1753,3894,3382,117,290,291,42762,5,345207,5,210270,5
LOT-106,TRAY-1255,210948,87011,43332,118,3546,406,460,405,1718,3885,3255,119,290,292,42762,5,345206,5,210270,5
LOT-106,TRAY-1256,210781,88720,42031,118,3555,405,461,405,1743,3895,3290,118,290,291,43034,5,344522,5,209783,9
LOT-106,TRAY-1257,210781,88720,42032,118,3558,405,451,405,1775,3888,3517,117,290,291,42935,5,344566,6,209832,8
LOT-106,TRAY-1259,210732,86999,43302,118,3550,405,451,404,1860,3896,3498,118,290,290,42896,5,345067,5,210116,8
LOT-106,TRAY-1260,210836,88502,42167,118,3559,405,449,406,1785,3898,3433,118,290,291,43034,5,344523,5,209783,10
LOT-106,TRAY-1263,210617,88653,41922,119,3553,405,455,405,1773,3902,3409,118,290,290,42985,5,344663,6,209861,6
LOT-106,TRAY-1265,210451,88649,41969,119,3557,404,451,404,1483,3891,3478,118,290,291,42911,6,350565,5,210863,5
LOT-106,TRAY-1266,210219,89236,42189,120,3582,404,452,405,1636,3911,3361,118,290,290,43012,5,350996,4,208356,6
LOT-106,TRAY-1268,210073,88911,41911,118,3556,405,456,405,1775,3894,3302,118,291,290,43044,5,350971,5,209547,5
LOT-106,TRAY-1269,210073,88910,41912,118,3556,404,457,404,1714,3890,3509,118,289,290,42785,5,344957,5,209804,5
LOT-106,TRAY-1275,210069,89044,42197,119,3576,405,449,405,1645,3907,3395,118,290,290,42930,5,345108,5,209497,5
LOT-106,TRAY-1276,210180,88915,42257,118,3560,405,453,405,1751,3902,3485,118,290,291,42963,5,344739,5,209668,5
LOT-106,TRAY-1280,209899,86478,41862,118,3569,404,449,405,1824,3906,3525,118,291,292,43128,5,345075,5,209611,5
LOT-106,TRAY-1285,209706,86465,42081,118,3560,404,455,405,1772,3901,3425,118,289,290,42903,5,345345,5,209807,5
LOT-106,TRAY-1290,209161,89114,42460,118,3573,405,458,405,1639,3901,3345,118,290,291,43035,5,344403,6,209584,5
LOT-106,TRAY-1292,208834,86504,42306,118,3559,404,458,404,1777,3897,3482,118,290,290,42865,5,356743,6,209596,6
LOT-106,TRAY-1295,207495,89116,42616,119,3567,406,451,405,1704,3898,3456,118,290,292,42969,4,344430,5,209529,6
LOT-106,TRAY-1296,207495,89116,42616,118,3558,405,461,405,1740,3889,3456,118,291,290,43178,5,356184,5,209608,6
LOT-106,TRAY-1300,207382,88797,42521,118,3566,404,456,404,1695,3905,3494,118,279,280,42968,5,354178,5,209869,6
LOT-106,TRAY-1301,207326,86486,41752,118,3579,405,449,404,1712,3910,3466,118,290,292,42900,8,345069,6,209580,5
LOT-106,TRAY-1305,207730,88599,42218,119,3574,405,455,405,1814,3893,3575,117,290,290,42911,5,345534,5,210422,5
LOT-106,TRAY-1329,204797,88626,41788,118,3585,405,459,404,1769,3918,3557,117,290,291,42914,5,351427,6,208388,5
LOT-107,TRAY-1261,210836,88503,42167,118,3573,405,450,405,1783,3903,3473,117,291,292,42942,5,344564,5,209869,6
LOT-107,TRAY-1264,210451,88651,41969,118,3580,405,454,405,1740,3913,3514,117,290,291,42785,5,344957,5,209804,5
LOT-107,TRAY-1267,210219,89236,42190,119,3568,405,466,405,1643,3901,3437,117,290,290,42865,5,356743,6,209597,6
LOT-107,TRAY-1270,210368,88681,41915,118,3565,406,447,405,1645,3900,3384,119,290,291,42819,6,344977,6,209631,5
LOT-107,TRAY-1272,210065,88885,42379,119,7124,405,487,405,1716,7704,5841,118,269,269,43080,5,352872,6,209304,6
LOT-107,TRAY-1273,210064,88886,42379,118,3568,405,449,405,1598,3896,3353,118,289,291,43053,5,352911,5,209520,5
LOT-107,TRAY-1274,210069,89044,42197,119,3570,405,457,405,1640,3909,3440,118,279,280,42930,5,345108,5,209497,5
LOT-107,TRAY-1277,210179,88915,42257,119,3572,405,450,404,1770,3907,3454,118,290,290,42963,5,344739,5,209669,5
LOT-107,TRAY-1278,209812,89182,42244,119,3576,405,447,404,1667,3908,3427,118,290,290,42968,5,354178,5,209869,6
LOT-107,TRAY-1279,209812,89182,42244,119,3577,405,448,405,1669,3905,3392,118,289,291,42820,6,344978,6,209632,5
LOT-107,TRAY-1281,209898,86477,41863,119,3572,404,449,403,1603,3899,3333,117,290,291,43330,5,344735,6,209832,8
LOT-107,TRAY-1282,209301,89217,42452,118,3573,405,451,404,1807,3908,3463,119,291,291,42965,5,354388,5,209382,5
LOT-107,TRAY-1283,209301,89218,42452,118,3570,405,454,405,1699,3898,3404,118,290,291,42931,5,344329,5,209558,6
LOT-107,TRAY-1284,209706,86465,42081,117,3569,405,450,405,1753,3903,3460,117,290,290,42904,5,345345,5,209807,5
LOT-107,TRAY-1286,209578,86455,41950,119,3568,405,447,405,1694,3899,3380,118,279,280,42910,5,354340,5,209012,6
LOT-107,TRAY-1288,208396,89153,42128,118,3570,404,466,405,1795,3914,3484,118,290,291,42966,5,354387,5,209383,5
LOT-107,TRAY-1289,208396,89153,42128,119,3563,405,453,406,1689,3894,3449,118,290,291,43036,5,344403,6,209584,5
LOT-107,TRAY-1291,209161,89113,42461,118,3559,405,454,405,1586,3901,3322,118,290,290,43176,5,356184,5,209608,6
LOT-107,TRAY-1293,208834,86505,42306,119,3566,405,458,405,1597,3898,3436,117,290,290,42851,5,344596,5,209806,5
LOT-107,TRAY-1294,207605,89120,42799,119,3563,405,445,405,1611,3903,3373,117,290,292,42969,4,344430,5,209529,6
LOT-107,TRAY-1297,207508,89013,42488,118,3574,404,456,404,1734,3904,3403,118,290,291,43207,5,344788,13,209718,5
LOT-107,TRAY-1298,207507,89012,42487,119,3573,406,451,405,1744,3906,3471,117,290,290,42931,5,344329,5,209558,6
LOT-107,TRAY-1299,207382,88797,42522,119,3566,405,456,405,6073,3881,7867,118,281,280,42778,5,352072,5,209491,6
LOT-107,TRAY-1303,207378,86486,42201,118,3570,404,454,405,1617,3898,3372,118,290,290,43053,5,352911,5,209520,5
LOT-107,TRAY-1304,207378,86486,42201,119,7052,404,490,405,1812,7660,5847,118,268,269,43080,5,352873,6,209304,6
LOT-107,TRAY-1306,207730,88598,42219,119,3599,405,449,404,1645,3910,3467,118,290,291,42957,5,345073,5,209883,6
LOT-107,TRAY-1308,207242,88569,42514,118,3566,406,453,405,1702,3900,3503,118,291,290,43207,5,344789,13,209718,5
LOT-107,TRAY-1309,207679,88598,41782,119,3560,404,456,405,1756,3896,3455,118,290,290,42537,5,345244,5,210205,6
LOT-107,TRAY-1310,207678,88599,41782,119,3569,405,450,404,1870,3902,3609,117,290,291,42967,5,345030,5,210095,8
LOT-107,TRAY-1315,207283,88653,41435,118,3567,404,447,404,1738,3900,3475,117,290,290,42928,5,346317,4,210062,6
LOT-107,TRAY-1316,207283,88653,41435,118,3567,405,452,405,1733,3899,3521,118,290,290,42993,5,346562,5,209834,5
LOT-107,TRAY-1317,207113,86465,42543,118,3570,406,452,404,1665,3904,3433,118,290,290,42914,5,351426,6,208390,5
LOT-107,TRAY-1318,207113,86464,42543,118,3561,405,453,404,1900,3894,3600,118,291,292,42898,5,345068,5,210116,8
LOT-107,TRAY-1321,207537,88559,40855,118,3583,404,448,404,1649,3907,3429,118,289,290,42536,5,345244,5,210205,6
LOT-107,TRAY-1322,207536,88559,40855,118,3575,406,455,405,1683,3902,3482,118,290,290,42944,5,355485,5,210263,5
LOT-107,TRAY-1327,204663,88624,42067,119,3579,405,448,405,1741,3904,3531,118,291,291,42941,5,345651,5,210310,6
LOT-107,TRAY-1328,204662,88626,42068,118,3576,405,448,404,1708,3905,3503,118,290,290,42942,5,345651,5,210310,6
LOT-107,TRAY-1330,204797,88626,41788,119,3578,405,458,405,1651,3898,3475,118,290,290,42935,5,344566,6,209832,8
LOT-107,TRAY-1332,204803,88562,40393,118,3578,405,458,405,1448,3903,3463,118,290,291,42916,5,352821,5,208568,5
LOT-107,TRAY-1338,205362,86482,41073,118,3609,405,454,405,1726,3932,3535,118,290,291,42933,5,345912,5,210134,5
LOT-108,TRAY-1287,209578,86455,41950,119,3551,405,449,404,1809,3899,3455,118,290,290,42909,5,354340,5,209011,6
LOT-108,TRAY-1302,207326,86486,41753,118,3576,404,451,406,1763,3900,3524,117,290,290,42900,8,345069,6,209581,5
LOT-108,TRAY-1307,207242,88569,42514,118,3566,405,446,405,1707,3903,3485,118,290,291,43041,5,345156,5,209958,6
LOT-108,TRAY-1311,207540,86478,42534,118,3571,405,457,405,2638,3901,4364,118,290,291,42911,5,345534,5,210422,5
LOT-108,TRAY-1312,207541,86479,42534,119,3566,405,445,405,1766,3896,3485,118,290,291,43041,5,345157,5,209959,6
LOT-108,TRAY-1313,207488,88612,41504,118,3568,405,458,404,1677,3898,3406,117,279,280,43149,6,353013,6,209380,6
LOT-108,TRAY-1314,207487,88614,41504,118,3563,404,450,405,1408,3887,3441,117,290,291,42932,5,345912,5,210134,5
LOT-108,TRAY-1319,207418,88627,41449,118,3555,404,445,405,1822,3884,3512,118,289,291,42911,5,354107,5,209756,6
LOT-108,TRAY-1320,207418,88628,41451,118,3575,405,445,405,1716,3907,3561,118,279,280,42911,5,354107,5,209756,6
LOT-108,TRAY-1323,207589,88492,41050,119,3558,406,456,405,1797,3881,3543,117,290,290,42194,5,351494,5,209087,5
LOT-108,TRAY-1324,207588,88493,41051,118,3570,405,458,405,1751,3899,3491,118,280,280,43046,5,350971,5,209547,5
LOT-108,TRAY-1325,207131,88524,40471,118,3560,404,451,404,1740,3892,3529,118,289,291,43024,14,346772,5,210992,5
LOT-108,TRAY-1326,207131,88525,40471,118,3559,405,448,404,1747,3894,3481,118,290,291,43010,14,354263,13,209333,14
LOT-108,TRAY-1331,204803,88562,40393,119,3571,404,457,404,1766,3904,3492,118,290,291,42994,5,346563,5,209834,5
LOT-108,TRAY-1333,205245,88673,40149,118,3557,404,455,404,1640,3893,3426,117,290,290,42194,5,351494,5,209087,6
LOT-108,TRAY-1334,205244,88673,40149,118,3566,404,453,405,1429,3904,3403,117,290,292,43044,5,350511,5,209565,5
LOT-108,TRAY-1335,205593,88629,40367,118,3574,405,453,405,1717,3899,3460,118,290,290,42968,5,350800,5,209350,6
LOT-108,TRAY-1336,205593,88630,40367,118,3539,405,453,405,1864,3876,3482,118,280,281,43019,5,352901,5,209269,5
LOT-108,TRAY-1337,205362,86482,41073,120,3549,405,453,405,1782,3880,3520,118,290,291,43024,14,346772,6,210992,5
LOT-108,TRAY-1339,205715,86474,40890,118,3571,405,461,404,1693,3902,3439,118,290,291,43010,14,354264,13,209333,14
LOT-108,TRAY-1340,205714,86474,40889,118,3557,404,457,405,1595,3880,3456,118,290,291,42917,5,352821,5,208568,5
LOT-108,TRAY-1341,205843,88587,39467,118,3560,404,460,404,1849,3890,3520,118,290,291,43051,4,351453,4,209373,5
LOT-108,TRAY-1343,206287,88620,39674,118,3578,405,457,405,1708,3901,3539,118,290,291,43045,5,350511,5,209564,5
LOT-108,TRAY-1344,206287,88621,39675,118,3615,404,461,405,1636,3944,3391,117,290,291,42929,5,346317,5,210062,6
LOT-108,TRAY-1345,206310,88549,40022,118,3575,405,451,405,1633,3901,3502,118,280,280,42998,5,352837,5,209430,5
LOT-108,TRAY-1347,206537,88515,39322,119,3580,406,453,405,1624,3897,3422,118,279,280,42968,5,350800,5,209350,6
LOT-108,TRAY-1351,207000,88308,39436,118,3568,404,449,404,1673,3888,3423,118,290,291,42998,5,352837,5,209430,5
LOT-108,TRAY-1352,207000,88308,39436,119,3548,406,449,405,1726,3874,3405,118,290,291,42962,5,352534,5,208483,6
LOT-108,TRAY-1353,207290,88427,46220,118,3540,405,449,405,2386,3883,3991,117,290,291,43058,5,351495,5,209391,6
LOT-108,TRAY-1356,207385,88101,45274,118,3557,405,457,405,1964,3890,3533,118,291,291,42321,5,351815,5,208819,5
LOT-108,TRAY-1358,206481,88411,39192,119,3557,405,449,405,1657,3884,3392,117,290,290,43012,5,350996,5,208357,6
LOT-108,TRAY-1359,206490,88404,39530,119,3557,405,453,405,1632,3888,3404,118,290,291,42963,5,352534,6,208483,6
LOT-108,TRAY-1360,206490,88404,39531,119,3549,405,447,406,1672,3882,3437,118,290,289,43017,5,352901,5,209269,5
LOT-108,TRAY-1362,207450,88394,45288,118,3559,405,445,405,1824,3891,3476,117,290,292,42982,6,351097,5,209435,6
LOT-108,TRAY-1364,207643,87864,45149,119,3548,405,461,405,1854,3881,3451,118,291,291,42897,5,351981,5,209567,5
LOT-108,TRAY-1370,208310,87780,44855,118,3567,405,447,404,1773,3903,3415,118,290,291,42897,5,351982,5,209568,5
LOT-108,TRAY-1387,209756,86473,44917,118,3573,405,450,406,1591,3893,3395,118,291,292,42954,6,351537,6,209196,9
LOT-108,TRAY-1399,210106,87286,94965,119,3576,406,448,405,1734,3900,3448,118,290,290,42901,5,345234,6,209315,6
LOT-108,TRAY-1420,207220,87831,93264,118,3567,404,444,404,1606,3885,3349,118,290,292,43043,5,356339,6,204870,6
LOT-108,TRAY-1429,208973,87721,92174,118,3567,404,446,405,1659,3892,3359,118,290,291,42890,9,116998,9,208671,9
LOT-109,TRAY-1346,206309,88549,40022,119,3570,405,449,405,1684,3893,3400,117,290,291,43123,5,350571,5,210944,5
LOT-109,TRAY-1348,206537,88515,39323,118,3571,405,451,404,1768,3889,3560,117,280,280,42932,5,349583,5,209400,5
LOT-109,TRAY-1349,206450,88547,39961,117,3562,405,451,404,1670,3891,3431,117,290,291,42911,6,350564,5,210862,5
LOT-109,TRAY-1350,206450,88547,39961,118,3563,404,453,405,1665,3884,3415,118,290,291,43051,4,351454,4,209373,5
LOT-109,TRAY-1355,207385,88100,45273,118,3556,404,447,405,1889,3894,3447,118,290,290,42813,5,351401,5,209525,6
LOT-109,TRAY-1357,206481,88410,39192,117,3561,405,444,405,1743,3886,3491,119,289,291,42932,5,349583,5,209400,5
LOT-109,TRAY-1361,207449,88394,45289,119,3565,404,448,404,1725,3897,3413,118,280,280,42778,5,352073,5,209491,6
LOT-109,TRAY-1363,207642,87864,45147,119,3561,405,451,405,1784,3890,3399,118,290,291,42983,5,351097,5,209434,6
LOT-109,TRAY-1365,208170,87861,45041,118,3556,405,447,404,1723,3885,3437,118,290,291,42964,5,351794,6,209421,6
LOT-109,TRAY-1366,208170,87861,45042,118,3557,405,446,405,1714,3886,3371,118,290,290,42607,5,351961,5,209496,5
LOT-109,TRAY-1369,208310,87781,44855,118,3570,405,448,405,1764,3908,3413,118,290,290,42813,5,351401,5,209526,5
LOT-109,TRAY-1374,209174,87581,44859,119,3562,405,449,405,1748,3896,3479,118,290,291,43054,14,351590,5,209440,5
LOT-109,TRAY-1376,209111,87704,44884,118,3563,405,450,405,1742,3899,3430,118,290,291,42912,8,351797,5,209510,6
LOT-109,TRAY-1377,209649,87586,44894,118,3565,405,451,405,1725,3891,3481,117,290,290,42961,13,351523,5,209293,5
LOT-109,TRAY-1378,209649,87585,44894,119,3559,405,455,406,1680,3896,3409,118,269,270,42954,6,351537,6,209196,9
LOT-109,TRAY-1379,210054,87539,44832,118,3564,405,447,405,1630,3890,3406,118,290,292,42913,13,351244,14,209243,15
LOT-109,TRAY-1380,210053,87538,44833,118,3576,406,446,405,1599,3893,3403,118,290,291,42964,5,351260,5,209346,5
LOT-109,TRAY-1381,210033,86494,44850,119,3572,406,448,405,1670,3898,3439,118,290,291,43068,5,351549,5,208973,6
LOT-109,TRAY-1382,210033,86494,44851,119,3572,405,445,405,1641,3893,3397,118,291,291,43068,5,351548,5,208973,6
LOT-109,TRAY-1384,210115,87352,95805,119,3559,404,448,404,1707,3887,3421,118,290,290,43236,5,344301,5,209285,5
LOT-109,TRAY-1385,209522,86518,44965,118,3573,405,453,405,1645,3899,3369,118,290,291,42850,6,351164,5,209490,5
LOT-109,TRAY-1388,209755,86474,44919,118,3563,405,459,405,1721,3885,3459,118,290,290,42913,13,351243,14,209242,15
LOT-109,TRAY-1389,210463,87172,95543,118,3574,405,447,405,1592,3906,3362,118,290,290,42908,6,344895,5,209359,6
LOT-109,TRAY-1394,210820,87291,96360,118,3559,405,452,405,1716,3882,3475,118,291,291,42833,5,344588,5,208885,6
LOT-109,TRAY-1398,210259,87261,94738,118,3570,404,1086,405,1544,3902,15506,118,280,279,42997,5,353003,5,209512,6
LOT-109,TRAY-1402,206764,86548,44907,119,3564,405,447,404,1685,3895,3473,118,291,292,42964,5,351261,5,209346,5
LOT-109,TRAY-1403,208004,87568,91715,117,3562,405,445,405,1753,3891,3508,118,290,290,42325,5,345024,6,209601,8
LOT-109,TRAY-1404,208004,87568,91716,119,3592,405,445,405,1883,3895,3595,118,290,290,42325,5,345024,6,209602,8
LOT-109,TRAY-1408,207915,86602,94766,118,3551,404,449,405,1743,3883,3468,118,290,291,43008,5,345201,5,209380,5
LOT-109,TRAY-1409,206775,87152,94850,118,3564,404,448,406,1817,3896,3565,118,290,290,42889,5,345128,5,208873,5
LOT-109,TRAY-1411,207722,87655,95535,118,3564,405,448,404,1774,3883,3492,119,290,291,42862,6,345475,5,209593,5
LOT-109,TRAY-1423,206781,86499,93822,118,3562,405,449,405,1718,3882,3368,118,269,269,43071,5,347072,5,209238,5
LOT-109,TRAY-1426,207402,87541,92773,119,3568,405,443,404,1694,3898,3428,118,291,290,43011,5,348769,5,181580,5
LOT-109,TRAY-1427,206991,87443,91589,118,3558,405,446,405,1724,3881,3418,118,290,291,42857,5,345303,5,209051,5
LOT-109,TRAY-1430,208972,87720,92173,118,3568,404,443,405,1702,3892,3466,118,290,291,42906,5,357557,6,210450,5
LOT-109,TRAY-1431,208927,87922,91126,118,3566,405,443,405,1634,3889,3419,118,290,291,42984,5,344968,5,209581,8
LOT-109,TRAY-1435,209007,87972,90982,119,3556,405,446,406,1706,3873,3406,118,290,290,42996,5,345035,5,209537,5
LOT-109,TRAY-1470,215836,86536,85353,118,3564,404,455,404,2659,3888,4301,117,291,290,42895,5,354328,5,209212,5
LOT-109,TRAY-1508,215162,86480,95980,119,3573,405,449,406,1604,3890,3338,118,291,291,43019,5,353944,5,209490,5
LOT-109,TRAY-1517,214755,86448,96071,118,3586,404,442,404,1979,3905,3620,118,289,291,42748,9,351025,9,209541,9
LOT-110,TRAY-1354,207291,88427,46220,118,3545,404,451,405,1891,3885,3461,118,291,290,42606,5,351960,5,209496,5
LOT-110,TRAY-1367,208926,87821,44906,118,3560,405,447,405,1857,3891,3483,118,290,291,42964,5,351795,6,209419,6
LOT-110,TRAY-1368,208926,87821,44905,118,3558,405,461,405,1852,3895,3444,118,291,290,42321,5,351815,5,208820,5
LOT-110,TRAY-1371,208863,87565,44905,118,3556,405,448,405,1788,3899,3476,118,289,291,42962,13,351525,5,209293,5
