tray_id,defect_rate,cell_count,defect_count,c4_temp_avg_mean,c4_temp_avg_std,c4_capa_mean,c4_capa_std,c4_voltage_avg_mean,c4_voltage_avg_std,c4_curr_end_mean,c4_curr_end_std,c4_time_cc_mean,c4_time_cc_std,c4_time_cv_mean,c4_time_cv_std,dt_start_mean,lot_id,rta1_tat,hta1_tat,rta2_tat,ocv1_tat,c1_tat,dc1_tat,c2_tat,dc2_tat,c3_tat,dc3_tat,c4_tat,ocv2_tat,pg1_tat,pc1_tat,sa1_tat,socv1_tat,sa2_tat,socv2_tat,sa3_tat,socv3_tat
TRAY-1079,0.0,15,0,272.0,0.0,4329.666666666667,7.178008743642536,3624.4666666666667,4.998094875145127,135.73333333333332,0.4577377082170703,2183.6666666666665,4.047338925880959,1007.9333333333333,107.68503455293435,1725230450.0,LOT-101,216944,86710,46837,118,3584,404,454,405,1692,3909,3460,117,290,291,43034,5,343844,5,209386,5
TRAY-1080,0.0,25,0,270.0,0.0,4279.2,9.133272505880257,3628.68,5.535642088622972,135.8,0.408248290463862,2153.24,5.607138307550417,1074.12,125.82604393897685,1725231265.0,LOT-102,216944,86711,46836,118,3547,404,461,404,1824,3877,3522,118,290,291,43032,5,343844,5,209386,5
TRAY-1081,0.0,25,0,282.0,0.0,4287.76,11.797881165700998,3625.6,6.258327785172867,135.76,0.4358898943540655,2162.68,8.73078843327833,1001.0,124.74240123817832,1725232350.0,LOT-102,217422,86496,47114,118,3565,403,456,404,1725,3884,3447,118,291,291,42899,5,344119,5,209641,6
TRAY-1082,0.0,14,0,278.0,0.0,4284.857142857143,7.047718047022936,3627.1428571428573,3.6343900738350525,135.64285714285714,0.49724515809884934,2157.9285714285716,4.827235005901116,1029.357142857143,75.8973062690706,1725233225.0,LOT-102,217422,86496,47114,119,3566,405,465,404,2876,3894,4440,118,291,290,42899,5,344119,5,209640,6
TRAY-1083,0.0,15,0,305.0,0.0,4277.2,11.251666543228195,3618.4666666666667,4.373077809027613,135.8,0.4140393356054159,2165.0666666666666,5.586548470166895,896.7333333333333,85.16997011578556,1725234250.0,LOT-101,217511,87289,45567,117,3565,404,454,405,1620,3891,3353,118,290,291,42991,5,344423,6,209643,5
TRAY-1084,0.0,25,0,303.0,0.0,4285.72,29.718849237479066,3620.88,5.897174464662494,135.64,0.4898979485566393,2167.48,20.025234081028533,946.28,110.98705630237549,1725234885.0,LOT-102,217511,87289,45566,118,3592,405,456,404,1604,3914,3362,118,291,290,42923,5,342663,5,209581,5
TRAY-1085,0.2,15,3,306.0,0.0,4330.533333333334,8.626095513586785,3621.3333333333335,4.850135000575667,135.6,0.5070925528371087,2192.9333333333334,4.527166674117235,952.7333333333333,101.53990536214012,1725235910.0,LOT-102,217547,87644,44883,119,3584,405,458,405,1825,3912,3536,117,290,290,43080,5,343999,5,209544,5
TRAY-1086,0.0,25,0,299.0,0.0,4319.6,20.176306236111387,3621.44,5.284253337353625,135.48,0.509901951359276,2186.48,10.870909192274063,948.32,105.5824006799113,1725236605.0,LOT-102,217546,87645,44883,118,3590,405,455,405,1673,3915,3405,117,289,290,43079,5,343998,5,209543,5
TRAY-1087,0.0,15,0,263.0,0.0,4330.8,6.371812928829566,3621.4666666666667,3.833436851604351,135.73333333333332,0.457737708217065,2188.6666666666665,4.654746681256379,940.1333333333333,79.97755637558276,1725237285.0,LOT-102,217023,87561,45249,118,3592,405,446,405,1620,3913,3422,119,291,291,42920,5,343871,5,209388,5
TRAY-1088,0.0,15,0,265.0,0.0,4339.066666666667,17.106668151282257,3623.6666666666665,4.546060565661916,135.8,0.414039335605414,2191.0,10.973995235490637,971.0666666666667,95.59846581753635,1725237920.0,LOT-101,217023,87561,45250,118,3587,405,459,405,1747,3922,3512,118,290,290,42921,5,343871,5,209388,5
TRAY-1089,0.0,15,0,266.0,0.0,4263.133333333333,11.025079634740989,3632.3333333333335,5.67786009321233,135.86666666666667,0.3518657752744966,2142.0,8.766820567180721,1164.6666666666667,125.0626509660924,1725238855.0,LOT-101,216277,86889,47340,118,3581,405,455,405,1800,3905,3569,117,290,290,43088,5,343182,5,209605,5
TRAY-1090,0.08,25,2,267.0,0.0,4288.16,15.060101814618195,3628.76,6.514598989960814,135.8,0.40824829046386635,2159.56,10.95475543618718,1076.28,139.81848947832324,1725239865.0,LOT-101,216278,86889,47339,119,3579,405,453,404,1872,3900,3558,118,290,290,43088,5,343182,5,209605,5
TRAY-1091,0.0,15,0,300.0,0.0,4281.666666666667,8.541216596737339,3628.266666666667,2.2509257354845498,135.8,0.41403933560541295,2159.4666666666667,4.793845260430576,1055.7333333333333,50.120521412557835,1725240500.0,LOT-101,217544,87519,44747,119,3587,405,460,405,1744,3914,3383,118,290,291,42907,8,343933,6,209603,8
TRAY-1092,0.0,25,0,297.0,0.0,4334.8,8.563488385776692,3622.2,5.0579969684979105,135.84,0.3741657386773907,2194.04,4.84320830304332,962.44,105.7808583818452,1725241225.0,LOT-102,217544,87520,44748,118,3593,405,443,405,1719,3917,3409,118,290,290,42906,8,343933,6,209603,8
TRAY-1093,0.0,24,0,280.0,0.0,4297.958333333333,19.874561338701664,3618.7916666666665,3.57502407005177,136.0,0.0,2172.9583333333335,9.548408320200803,875.4166666666666,74.31947293927084,1725241905.0,LOT-102,217635,87768,44438,119,3568,404,455,405,1747,3910,3275,118,290,291,42926,6,343958,5,209633,6
TRAY-1094,0.0,25,0,279.0,0.0,4316.96,19.75575865412425,3622.68,4.170531540862965,135.8,0.408248290463864,2181.4,10.984838035523012,947.96,85.8528197944987,1725242540.0,LOT-102,217635,87767,44437,119,3582,405,455,405,1629,3912,3378,117,291,290,42924,6,343958,5,209632,6
TRAY-1095,0.0,15,0,302.0,0.0,4319.333333333333,7.374344200059621,3618.6666666666665,6.043493155767593,135.86666666666667,0.3518657752744955,2187.8,7.083179270033246,905.4,115.67614891831171,1725243490.0,LOT-102,217386,86449,45420,118,3601,404,452,405,1660,3915,3390,117,290,291,42981,5,342813,5,209426,5
TRAY-1096,0.26666666666666666,15,4,303.0,0.0,4289.6,13.526693186859356,3619.8,5.659379067404143,135.8,0.4140393356054172,2168.733333333333,10.700244768005886,914.4,104.43849864872627,1725244350.0,LOT-101,217385,86449,45420,117,3590,404,456,405,1618,3911,3376,118,290,291,42981,5,342813,5,209426,5
TRAY-1097,0.12,25,3,265.0,0.0,4299.76,26.163396823297486,3627.64,4.2414620120896815,135.8,0.40824829046386546,2165.12,13.48554781979563,1042.96,93.58395517751251,1725245060.0,LOT-102,217541,87746,44156,119,3565,404,460,405,1819,3906,3449,118,291,291,43010,8,344584,5,209517,5
TRAY-1098,0.04,25,1,265.0,0.0,4283.24,23.801750635895175,3624.48,3.959377055379741,135.84,0.3741657386773884,2158.24,13.72734497271785,964.28,80.35832253102353,1725245890.0,LOT-102,217540,87746,44156,118,3568,405,464,405,1669,3903,3391,119,290,290,43010,8,344584,5,209517,5
TRAY-1099,0.04,25,1,258.0,0.0,4296.68,23.781505419127946,3628.2,5.123475382979863,135.8,0.4082482904638614,2162.76,11.917354292515299,1068.28,115.06792197075026,1725246855.0,LOT-102,217278,87748,44222,118,3571,406,469,405,1821,3913,3526,118,290,290,43114,5,343917,5,209569,6
TRAY-1100,0.08,25,2,262.0,0.0,4296.12,21.03631780199816,3629.44,4.805205510693574,135.72,0.4582575694955913,2160.32,12.921945158012162,1077.68,105.24682101295663,1725247490.0,LOT-102,217277,87748,44222,118,3562,405,462,405,1835,3905,3502,118,290,290,43115,5,343918,5,209571,6
TRAY-1101,0.0,25,0,262.0,0.0,4279.44,8.935323161475461,3627.12,4.1464844547320725,135.8,0.4082482904638555,2151.92,6.843001290856695,1034.68,85.19082501459098,1725248110.0,LOT-101,215417,87502,45331,118,3556,405,465,404,1748,3883,3432,118,290,291,42961,5,343864,6,209363,6
TRAY-1102,0.0,15,0,259.0,0.0,4330.733333333334,9.42236447930966,3623.0666666666666,3.432339199576934,135.66666666666666,0.4879500364742649,2185.4666666666667,4.940599539481562,949.8,68.44622498199382,1725248640.0,LOT-102,215416,87502,45331,117,3582,404,458,404,1695,3910,3401,118,290,290,42961,5,343864,6,209363,5
TRAY-1103,0.16,25,4,300.0,0.0,4310.72,20.56801724360755,3620.76,6.20000000000019,135.84,0.37416573867738856,2182.68,15.026975743641858,935.12,115.76892213946425,1725249575.0,LOT-102,217272,86461,44981,118,3592,404,446,405,1637,3914,3400,118,290,290,43030,5,343286,5,209420,6
TRAY-1104,0.0,25,0,299.0,0.0,4276.84,10.270021097024765,3623.72,5.342596122984817,135.76,0.43588989435406794,2160.24,7.160540016879592,994.72,106.91488826788036,1725250165.0,LOT-102,217272,86461,44981,118,3558,405,452,406,1675,3880,3431,118,290,291,43028,5,343285,5,209419,6
TRAY-1105,0.0,25,0,287.0,0.0,4279.96,22.641186659124784,3623.84,5.8286647985050815,135.88,0.33166247903553886,2159.68,14.369295969763453,993.2,118.20180483675648,1725251235.0,LOT-102,215437,87555,45134,118,3587,405,455,404,1742,3909,3435,119,290,290,42995,5,341422,5,209585,5
TRAY-1106,0.0,25,0,286.0,0.0,4274.0,7.088723439378704,3626.08,5.040833264451423,135.64,0.4898979485566366,2154.84,4.853521058640479,1028.08,108.42390572808804,1725251825.0,LOT-102,215437,87556,45134,118,3552,405,458,405,1752,3875,3470,118,290,292,42994,5,341422,5,209584,5
TRAY-1107,0.0,15,0,276.0,0.0,4331.066666666667,4.992375138529752,3619.6666666666665,3.9400265892262256,135.6,0.5070925528371079,2192.5333333333333,3.8889342400983553,899.4666666666667,78.33523807208044,1725252340.0,LOT-101,217117,86474,45687,118,3585,405,458,405,1645,3925,3406,118,290,291,42998,5,343050,5,209541,6
TRAY-1108,0.0,15,0,275.0,0.0,4308.133333333333,15.619889640485836,3624.3333333333335,5.802298395176421,135.73333333333332,0.45773770821705956,2175.4666666666667,9.257172251569939,993.1333333333333,121.88452771060852,1725253245.0,LOT-102,217117,86476,45687,119,3585,405,448,405,1698,3911,3430,118,290,290,42998,5,343050,5,209542,5
TRAY-1109,0.0,15,0,264.0,0.0,4330.266666666666,9.4903459719165,3628.266666666667,3.1728010758108556,135.73333333333332,0.4577377082170647,2180.733333333333,7.382089006185046,1066.6666666666667,66.29335957552253,1725254060.0,LOT-102,217131,86456,45460,119,3565,404,458,405,1775,3911,3462,118,290,291,42929,5,342485,5,209568,9
TRAY-1110,0.06666666666666667,15,1,264.0,0.0,4299.0,12.739141034061657,3624.9333333333334,5.378086046523396,135.66666666666666,0.487950036474266,2168.4,4.837354648979126,987.8666666666667,120.03146412900404,1725254620.0,LOT-103,217132,86455,45460,119,3575,404,448,404,1800,3915,3487,117,291,291,42929,5,342486,5,209568,9
TRAY-1111,0.04,25,1,275.0,0.0,4314.2,30.393255830858138,3621.16,4.749385925218756,135.88,0.3316624790355347,2179.52,18.962946325224642,919.24,79.44876755914258,1725255180.0,LOT-102,217252,86499,45377,118,3601,405,458,405,1795,3928,3377,117,290,291,42878,5,343033,5,209517,5
TRAY-1112,0.0,25,0,278.0,0.0,4294.68,20.09087686820394,3624.0,4.778423728943892,135.76,0.43588989435406655,2167.68,10.89999999999994,998.32,101.85926565610023,1725255860.0,LOT-102,217252,86499,45377,118,3578,405,456,405,1769,3911,3456,118,290,291,42877,5,343032,5,209517,5
TRAY-1113,0.2,25,5,284.0,0.0,4301.48,20.479908853963856,3625.56,5.315700016617285,135.76,0.4358898943540692,2169.88,11.659473973268879,1000.72,113.68726108642666,1725256675.0,LOT-102,216633,87672,47254,118,3570,404,454,404,1777,3914,3455,118,290,291,43038,5,344572,5,209495,6
TRAY-1114,0.04,25,1,283.0,0.0,4317.48,22.64420455657464,3623.12,6.071243694664484,135.84,0.37416573867739494,2182.0,16.34268439802153,970.28,118.55853687806147,1725257595.0,LOT-102,216633,87672,47252,118,3578,404,461,405,1770,3909,3437,118,289,292,43038,5,344572,5,209495,6
TRAY-1115,0.0,15,0,286.0,0.0,4301.466666666666,14.725423431538143,3619.0,5.0990195135928715,135.86666666666667,0.3518657752744955,2177.9333333333334,7.362711715769233,901.6,101.78324307777076,1725258620.0,LOT-103,217159,87473,46811,119,3583,405,451,405,1640,3913,3407,118,290,291,43077,8,342712,5,209575,5
TRAY-1116,0.0,15,0,292.0,0.0,4331.466666666666,26.95728543632012,3617.6,4.04969134626335,135.86666666666667,0.3518657752745068,2193.8,12.593649193144932,856.9333333333333,81.58822277288613,1725259150.0,LOT-102,217159,87473,46810,119,3593,405,447,405,1734,3931,3410,118,291,291,42973,5,343786,5,209511,5
TRAY-1117,0.0,15,0,267.0,0.0,4288.666666666667,4.745925570824793,3625.0666666666666,4.847188679558261,135.6,0.5070925528371169,2162.4666666666667,3.8520248231410976,982.4666666666667,102.23423152368338,1725260055.0,LOT-102,216833,87580,47044,119,3562,405,458,405,1799,3900,3467,118,290,291,43075,8,342712,5,209574,5
TRAY-1118,0.04,25,1,267.0,0.0,4294.76,17.514945998585254,3626.52,4.925444142409851,135.76,0.43588989435406617,2164.16,7.3466545674431565,1023.4,109.32748968123245,1725260930.0,LOT-103,216833,87580,47045,118,3558,405,456,404,1786,3906,3467,118,290,292,42905,8,343973,5,209435,5
TRAY-1119,0.0,15,0,298.0,0.0,4293.866666666667,7.019021774198235,3626.733333333333,4.250490167812016,135.73333333333332,0.4577377082170655,2167.2,4.857983120596454,1040.4666666666667,89.91016680686394,1725261580.0,LOT-103,217057,87316,46682,119,3588,404,459,404,1664,3915,3443,118,290,290,42906,8,343973,5,209435,5
TRAY-1120,0.0,25,0,298.0,0.0,4309.4,22.695447414258087,3620.68,5.970203793283156,135.76,0.435889894354071,2181.28,15.156186855538197,948.64,116.0258160927989,1725262545.0,LOT-102,217057,87315,46682,119,3587,404,450,404,1641,3912,3399,118,290,290,42971,5,346302,5,209661,6
TRAY-1121,0.0,15,0,298.0,0.0,4298.133333333333,6.61023737056668,3623.4666666666667,4.2235169276439954,135.73333333333332,0.4577377082170645,2172.6666666666665,4.498677054212183,975.1333333333333,90.46062021412304,1725263165.0,LOT-102,217051,87242,46556,119,3574,404,450,404,1715,3911,3438,118,290,291,42890,5,345707,5,210347,6
TRAY-1122,0.0,23,0,297.0,0.0,4290.782608695652,13.493960001487215,3631.9565217391305,5.660695916658095,135.7391304347826,0.4489777585448781,2165.086956521739,6.632653681722029,1041.8260869565217,126.44821152404042,1725263965.0,LOT-103,217051,87243,46556,119,7087,404,488,405,1881,7683,5724,118,279,280,43148,6,353012,6,209380,6
TRAY-1123,0.0,25,0,285.0,0.0,4296.16,7.151223671512433,3623.76,4.225714929650047,135.6,0.5000000000000018,2167.72,3.921309305151448,987.4,89.58468991220916,1725265020.0,LOT-103,216614,87448,46698,118,3566,405,445,405,1532,3893,3417,118,290,291,42898,7,344431,5,209449,5
TRAY-1124,0.0,23,0,283.0,0.0,4300.608695652174,19.092452412679638,3622.6521739130435,3.8448158207710987,135.8695652173913,0.344350221575089,2172.5652173913045,9.404187108828976,943.8695652173913,78.96276703025988,1725265655.0,LOT-103,216614,87449,46698,118,3622,405,448,404,1544,3954,3374,118,269,269,42899,7,344431,5,209450,5
TRAY-1125,0.0,18,0,268.0,0.0,4334.555555555556,13.673599389386485,3621.722222222222,5.333639697083253,135.72222222222223,0.4608885989624782,2191.1111111111113,6.425032743234399,945.5,109.72974823200327,1725266365.0,LOT-102,216896,87178,46708,118,3587,405,452,405,1834,3914,3492,117,290,291,42843,6,344234,6,209531,5
TRAY-1126,0.0,15,0,269.0,0.0,4301.2,7.103319143692145,3628.0666666666666,4.0964560757992405,135.73333333333332,0.45773770821706394,2166.6,4.306141793166714,1054.0666666666666,93.71801676661039,1725267240.0,LOT-103,216896,87178,46707,118,3585,405,450,405,1736,3917,3462,118,280,280,42881,6,342744,5,209580,5
TRAY-1127,0.0,25,0,308.0,0.0,4309.08,6.726316475852987,3621.76,5.479355193207853,135.8,0.40824829046386435,2181.36,5.15493291259295,966.12,109.28224924478812,1725267905.0,LOT-103,216698,87214,46625,118,3578,405,457,404,1700,3900,3419,118,290,291,42919,5,345658,6,210329,5
TRAY-1128,0.0,25,0,276.0,0.0,4288.64,8.854753902095046,3625.56,5.75239080730788,135.84,0.37416573867739744,2162.92,7.527283706623478,1015.08,118.26485812221088,1725268660.0,LOT-103,216888,86467,46857,118,3559,404,456,405,1859,3886,3452,118,290,290,42979,9,344691,5,209358,9
TRAY-1129,0.09090909090909091,22,2,272.0,0.0,4328.272727272727,6.18124519880854,3626.318181818182,5.204268976947426,135.63636363636363,0.49236596391733395,2184.7727272727275,4.460747515637717,1043.1818181818182,115.28624266979014,1725269715.0,LOT-102,216888,86468,46856,118,3571,406,453,405,1834,3910,3511,118,290,291,42972,5,343786,5,209511,5
TRAY-1130,0.0,24,0,279.0,0.0,4285.5,10.73798620906569,3621.7083333333335,4.427966131077825,135.91666666666666,0.28232985128664173,2163.9166666666665,4.754098155840139,926.9583333333334,98.66124703583809,1725270230.0,LOT-103,216687,87100,47021,118,3545,404,458,405,1894,3889,3415,118,279,280,42943,5,344097,5,209456,5
TRAY-1131,0.0,23,0,274.0,0.0,4295.695652173913,5.093978464892714,3623.608695652174,4.282513391527941,135.82608695652175,0.38755338788158955,2169.0434782608695,3.281882232521808,971.0434782608696,90.14608258562096,1725271165.0,LOT-103,216688,87100,47021,118,3551,406,450,405,1749,3892,3392,117,290,291,42893,14,345792,5,209391,8
TRAY-1132,0.08695652173913043,23,2,263.0,0.0,4287.913043478261,6.639503291103147,3626.391304347826,4.868629921472025,135.82608695652175,0.38755338788159377,2161.304347826087,4.626355158797863,1014.7826086956521,104.49443505049318,1725272040.0,LOT-102,216623,86467,46650,118,3549,405,459,405,1843,3897,3461,118,290,292,42971,5,346303,5,209662,6
TRAY-1133,0.52,25,13,262.0,0.0,4285.68,13.96042024200318,3630.36,5.521775076911332,135.8,0.4082482904638597,2153.24,7.518200139217733,1099.24,125.84358015674319,1725272735.0,LOT-103,216622,86467,46650,118,3536,405,474,405,1939,3896,3549,118,290,291,42881,6,342744,5,209581,5
TRAY-1134,0.0,25,0,281.0,0.0,4299.08,6.264449962553145,3621.24,3.677408507812681,135.84,0.37416573867739694,2173.6,4.3493294502332365,920.96,74.97581832386584,1725273520.0,LOT-103,216343,87067,46976,118,3555,404,451,404,1670,3891,3333,119,289,291,43054,5,343858,13,209478,6
TRAY-1135,0.0,25,0,280.0,0.0,4284.48,15.215452671544245,3624.56,5.795688052336881,135.8,0.40824829046386324,2161.6,6.879922480183452,1006.44,126.90156290080385,1725274155.0,LOT-103,216342,87067,46976,118,3555,405,456,405,1872,3891,3506,118,290,291,42843,6,344234,6,209532,5
TRAY-1136,0.0,23,0,280.0,0.0,4290.304347826087,6.434528891483516,3623.2608695652175,4.584731491140002,135.69565217391303,0.4704719688969679,2167.2608695652175,5.171753626491025,969.695652173913,95.42652327248186,1725275060.0,LOT-103,216532,87019,46981,118,3556,405,458,405,1739,3884,3394,118,290,291,43032,8,343512,5,210016,6
TRAY-1137,0.0,25,0,281.0,0.0,4298.16,8.137772012862795,3624.2,4.873397172404473,135.84,0.37416573867739666,2171.08,4.88125666879605,986.6,103.19560714164791,1725275950.0,LOT-103,216532,87019,46981,118,3551,405,451,405,1716,3891,3423,118,290,290,42943,5,344726,5,209716,5
TRAY-1138,0.0,23,0,301.0,0.0,4286.565217391304,7.686032709677234,3623.1739130434785,4.677335818148049,135.82608695652175,0.38755338788159555,2166.391304347826,4.774355077197584,986.6521739130435,103.4766590702078,1725276645.0,LOT-104,216311,87035,46796,119,3558,405,457,404,1794,3890,3439,118,291,292,42917,5,344734,13,209758,5
TRAY-1139,0.0,23,0,294.0,0.0,4293.565217391304,7.691944351406846,3620.695652173913,4.506911688110393,135.7826086956522,0.4217411678366427,2172.304347826087,4.061289345299712,937.9130434782609,93.14988559182855,1725277220.0,LOT-103,216311,87035,46795,119,3559,404,458,405,1652,3893,3363,118,290,291,42942,5,344097,5,209456,5
TRAY-1140,0.0,25,0,300.0,0.0,4289.72,5.564171097297439,3621.92,4.965883607174061,135.84,0.37416573867738845,2169.88,4.841831609353363,960.36,103.53698212072183,1725277870.0,LOT-104,214953,87088,46625,118,3563,404,453,405,1734,3888,3400,118,290,291,42917,5,344734,13,209759,5
TRAY-1141,0.0,25,0,306.0,0.0,4291.0,6.60176744011269,3621.48,5.1081634011974995,135.72,0.4582575694955824,2171.56,3.9589560913621495,948.6,106.35827816081517,1725278910.0,LOT-104,214954,87088,46625,118,3562,405,451,404,1695,3890,3400,118,290,290,42905,5,344763,6,209562,5
TRAY-1142,0.0,22,0,308.0,0.0,4292.681818181818,16.013049332271095,3622.181818181818,6.404138272475703,135.77272727272728,0.428932027228885,2172.7272727272725,4.505888403304104,966.0454545454545,134.4121158345366,1725279710.0,LOT-103,214968,87116,46376,118,3579,405,456,405,1850,3892,3508,118,280,280,43054,5,343858,13,209478,6
TRAY-1143,0.0,22,0,308.0,0.0,4281.181818181818,9.550050429367504,3616.0454545454545,5.826681426868703,135.77272727272728,0.4289320272288899,2170.318181818182,5.204268976947225,851.0909090909091,115.42918220231878,1725280720.0,LOT-104,214968,87116,46376,119,3564,404,450,405,1722,3892,3310,118,290,291,42958,8,344103,5,209539,6
TRAY-1144,0.0,25,0,284.0,0.0,4292.0,11.049132695978079,3622.88,6.527633568147025,135.52,0.5099019513592802,2169.96,8.834025130143113,962.08,128.81864513079358,1725281280.0,LOT-103,214741,87354,45535,118,3591,405,455,405,1598,3905,3426,118,291,290,42986,6,344392,8,209653,6
TRAY-1145,0.125,16,2,281.0,0.0,4295.625,26.688012290165062,3626.4375,6.752468684365229,135.6875,0.47871355387816883,2165.25,12.244726756172767,1039.875,147.87196038014332,1725282365.0,LOT-103,214740,87354,45534,118,3567,405,459,405,1969,3915,3534,118,280,280,42943,5,344726,5,209716,5
TRAY-1146,0.0,15,0,308.0,0.0,4288.2,7.0528616279392535,3623.0666666666666,3.7505555144093865,135.46666666666667,0.5163977794943205,2166.866666666667,3.81475830851455,996.9333333333333,78.58068343762233,1725283420.0,LOT-103,214621,87307,46006,118,3574,405,455,406,1745,3892,3388,118,290,291,42979,6,343801,5,209703,6
TRAY-1147,0.13333333333333333,15,2,308.0,0.0,4300.8,6.166731016395227,3616.4666666666667,4.389381125701699,135.66666666666666,0.48795003647426616,2180.6,3.3974780562732305,861.6666666666666,83.38179543235928,1725283950.0,LOT-102,214621,87307,46005,119,3569,405,463,405,1700,3894,3366,118,290,291,43006,5,344518,4,209610,6
TRAY-1148,0.0,22,0,294.0,0.0,4285.272727272727,10.907323089085432,3623.1363636363635,5.194277570607814,135.72727272727272,0.4558423058385537,2166.409090909091,4.414899997887024,984.7272727272727,111.75107619304178,1725284600.0,LOT-104,214199,86466,46933,118,3562,404,448,405,1900,3887,3455,118,291,291,42892,14,345792,5,209391,8
TRAY-1149,0.0,25,0,281.0,0.0,4283.92,6.6264621028115585,3625.2,4.555216789572072,135.88,0.3316624790355402,2160.52,4.691481642295996,998.76,98.15815469604821,1725285610.0,LOT-104,214199,86466,46933,118,3546,405,455,405,1750,3884,3424,118,290,291,42958,8,344103,5,209539,6
TRAY-1150,0.0,25,0,291.0,0.0,4300.64,16.79007643421162,3617.8,4.795831523312595,135.64,0.4898979485566346,2176.8,7.488880646220269,877.04,95.94593963963943,1725286335.0,LOT-104,214136,86460,46330,118,3583,404,446,405,1730,3910,3363,118,290,291,42906,5,344763,6,209562,5
TRAY-1151,0.0,15,0,286.0,0.0,4312.333333333333,7.687342720032508,3621.0666666666666,3.731462116089258,135.93333333333334,0.2581988897471629,2180.733333333333,5.885413769489372,918.1333333333333,71.15462706234186,1725287165.0,LOT-104,214136,86459,46329,118,3571,405,453,405,1759,3897,3278,118,280,280,42986,6,344391,8,209653,6
TRAY-1152,0.0,15,0,291.0,0.0,4308.2,7.3309519943086405,3620.3333333333335,4.498677054212171,135.73333333333332,0.45773770821706417,2181.5333333333333,3.979710446514359,911.7333333333333,89.93367926792868,1725287800.0,LOT-104,214733,87406,45203,119,3570,404,454,405,1718,3895,3424,118,290,290,43024,5,343908,5,209540,6
TRAY-1153,0.06666666666666667,15,1,282.0,0.0,4305.866666666667,10.27386884052844,3625.0,5.0568200058365464,135.6,0.5070925528371112,2173.9333333333334,5.11952378737746,1019.8,110.53325291512955,1725288690.0,LOT-103,214733,87407,45204,118,3573,405,449,404,1812,3898,3467,118,290,292,43007,5,344519,4,209611,6
TRAY-1154,0.0,15,0,268.0,0.0,4294.6,6.080413519772231,3625.9333333333334,2.763710411402656,135.73333333333332,0.457737708217065,2164.9333333333334,3.011090610836434,1006.3333333333334,60.2834574165686,1725289340.0,LOT-104,214415,87398,45171,118,3558,405,456,405,2499,3889,4101,118,290,292,42979,6,343801,5,209702,6
